120	128	0.000013647
120	128	0.000019433
120	128	0.000013673
120	128	0.000013688
120	128	0.000013654
120	128	0.000013699
120	128	0.000013700
120	128	0.000013686
120	128	0.000013667
120	128	0.000013697
120	128	0.000013721
120	128	0.000013278
120	128	0.000013681
120	128	0.000013663
120	128	0.000013708
120	128	0.000013709
120	128	0.000013308
120	128	0.000013677
120	128	0.000013710
120	128	0.000013668
120	128	0.000013697
120	128	0.000013702
120	128	0.000013289
120	128	0.000013696
120	128	0.000013706
120	128	0.000013676
120	128	0.000013677
120	128	0.000013687
120	128	0.000013687
120	128	0.000013685
120	128	0.000013680
120	128	0.000013678
120	128	0.000013679
120	128	0.000013721
120	128	0.000013699
120	128	0.000013703
120	128	0.000015977
120	128	0.000015989
120	128	0.000015971
120	128	0.000015942
120	128	0.000015922
120	128	0.000016676
120	128	0.000016650
120	128	0.000016646
120	128	0.000016632
120	128	0.000016647
120	128	0.000016642
120	128	0.000018242
120	128	0.000018250
120	128	0.000018225
120	128	0.000018248
120	128	0.000021293
120	128	0.000021294
120	128	0.000021291
120	128	0.000021304
120	128	0.000023943
120	128	0.000023955
120	128	0.000023945
120	128	0.000023924
120	128	0.000023311
120	128	0.000024005
120	128	0.000023198
120	128	0.000023941
120	128	0.000036089
120	128	0.000023999
120	128	0.000023975
120	128	0.000023959
120	128	0.000022485
120	128	0.000022560
120	128	0.000023956
120	128	0.000023975
120	128	0.000023942
120	128	0.000023995
120	128	0.000023942
120	128	0.000023928
120	128	0.000033106
120	128	0.000023906
120	128	0.000023894
120	128	0.000023896
120	128	0.000023927
120	128	0.000023929
120	128	0.000023967
120	128	0.000023966
120	128	0.000023948
120	128	0.000023964
120	128	0.000023961
120	128	0.000025536
120	128	0.000023915
120	128	0.000023938
120	128	0.000023893
120	128	0.000023914
120	128	0.000022557
120	128	0.000023944
120	128	0.000023264
120	128	0.000023997
120	128	0.000023913
120	128	0.000023930
120	128	0.000023938
120	128	0.000023926
120	128	0.000023969
120	256	0.000026332
120	256	0.000025470
120	256	0.000026285
120	256	0.000026293
120	256	0.000025486
120	256	0.000026288
120	256	0.000026300
120	256	0.000026298
120	256	0.000026339
120	256	0.000025474
120	256	0.000026272
120	256	0.000026314
120	256	0.000026313
120	256	0.000026313
120	256	0.000026292
120	256	0.000025485
120	256	0.000026322
120	256	0.000026322
120	256	0.000026311
120	256	0.000026325
120	256	0.000026322
120	256	0.000026295
120	256	0.000026306
120	256	0.000026313
120	256	0.000026317
120	256	0.000026291
120	256	0.000026300
120	256	0.000026331
120	256	0.000026298
120	256	0.000026335
120	256	0.000026294
120	256	0.000025496
120	256	0.000026305
120	256	0.000026313
120	256	0.000026346
120	256	0.000025469
120	256	0.000026306
120	256	0.000026331
120	256	0.000026317
120	256	0.000026299
120	256	0.000026321
120	256	0.000030695
120	256	0.000030671
120	256	0.000026300
120	256	0.000026331
120	256	0.000026314
120	256	0.000037243
120	256	0.000026319
120	256	0.000026302
120	256	0.000026294
120	256	0.000026316
120	256	0.000026280
120	256	0.000026315
120	256	0.000026312
120	256	0.000026327
120	256	0.000026321
120	256	0.000026315
120	256	0.000026319
120	256	0.000032297
120	256	0.000026310
120	256	0.000026306
120	256	0.000026313
120	256	0.000026326
120	256	0.000026312
120	256	0.000026317
120	256	0.000026339
120	256	0.000026336
120	256	0.000026318
120	256	0.000026314
120	256	0.000026311
120	256	0.000026316
120	256	0.000026311
120	256	0.000026325
120	256	0.000026308
120	256	0.000026317
120	256	0.000025518
120	256	0.000026301
120	256	0.000026291
120	256	0.000026304
120	256	0.000026326
120	256	0.000026310
120	256	0.000026282
120	256	0.000026315
120	256	0.000026292
120	256	0.000026308
120	256	0.000026303
120	256	0.000026315
120	256	0.000026313
120	256	0.000026347
120	256	0.000026323
120	256	0.000028101
120	256	0.000026312
120	256	0.000026520
120	256	0.000026322
120	256	0.000026323
120	256	0.000026323
120	256	0.000032696
120	256	0.000026310
120	256	0.000026321
120	256	0.000026323
120	380	0.000038023
120	380	0.000038043
120	380	0.000038030
120	380	0.000038045
120	380	0.000038044
120	380	0.000038031
120	380	0.000038077
120	380	0.000038041
120	380	0.000038032
120	380	0.000046173
120	380	0.000038049
120	380	0.000038019
120	380	0.000038050
120	380	0.000038032
120	380	0.000038029
120	380	0.000038065
120	380	0.000038014
120	380	0.000038075
120	380	0.000038037
120	380	0.000038032
120	380	0.000038049
120	380	0.000038053
120	380	0.000038053
120	380	0.000038020
120	380	0.000038065
120	380	0.000038041
120	380	0.000038039
120	380	0.000038037
120	380	0.000038045
120	380	0.000038058
120	380	0.000044478
120	380	0.000038027
120	380	0.000039739
120	380	0.000040957
120	380	0.000040928
120	380	0.000040943
120	380	0.000040980
120	380	0.000046875
120	380	0.000048416
120	380	0.000048452
120	380	0.000048405
120	380	0.000048400
120	380	0.000048420
120	380	0.000048422
120	380	0.000048455
120	380	0.000046888
120	380	0.000046910
120	380	0.000046348
120	380	0.000046308
120	380	0.000046299
120	380	0.000046341
120	380	0.000046315
120	380	0.000050685
120	380	0.000050709
120	380	0.000050740
120	380	0.000050713
120	380	0.000056076
120	380	0.000056066
120	380	0.000056072
120	380	0.000056095
120	380	0.000066597
120	380	0.000066616
120	380	0.000066605
120	380	0.000066589
120	380	0.000066614
120	380	0.000066553
120	380	0.000062644
120	380	0.000066567
120	380	0.000066610
120	380	0.000066564
120	380	0.000066607
120	380	0.000066658
120	380	0.000066525
120	380	0.000062654
120	380	0.000066582
120	380	0.000066599
120	380	0.000066582
120	380	0.000066538
120	380	0.000066527
120	380	0.000062642
120	380	0.000071069
120	380	0.000066537
120	380	0.000066568
120	380	0.000066564
120	380	0.000066569
120	380	0.000066575
120	380	0.000066550
120	380	0.000066594
120	380	0.000066574
120	380	0.000073469
120	380	0.000066580
120	380	0.000066574
120	380	0.000066563
120	380	0.000066588
120	380	0.000066549
120	380	0.000066562
120	380	0.000066520
120	380	0.000066555
120	380	0.000068249
120	380	0.000064457
120	510	0.000050620
120	510	0.000050600
120	510	0.000050575
120	510	0.000050613
120	510	0.000050638
120	510	0.000050619
120	510	0.000050600
120	510	0.000057573
120	510	0.000048941
120	510	0.000058540
120	510	0.000050602
120	510	0.000050611
120	510	0.000048947
120	510	0.000050561
120	510	0.000050615
120	510	0.000050623
120	510	0.000050612
120	510	0.000048941
120	510	0.000048980
120	510	0.000050634
120	510	0.000050601
120	510	0.000050638
120	510	0.000050648
120	510	0.000050587
120	510	0.000050596
120	510	0.000050600
120	510	0.000050625
120	510	0.000050636
120	510	0.000050617
120	510	0.000050583
120	510	0.000050608
120	510	0.000050611
120	510	0.000050575
120	510	0.000050617
120	510	0.000050587
120	510	0.000050591
120	510	0.000050610
120	510	0.000050604
120	510	0.000048983
120	510	0.000050616
120	510	0.000054963
120	510	0.000050615
120	510	0.000050612
120	510	0.000050605
120	510	0.000050626
120	510	0.000050588
120	510	0.000050566
120	510	0.000050601
120	510	0.000050593
120	510	0.000050598
120	510	0.000050571
120	510	0.000050625
120	510	0.000050631
120	510	0.000050602
120	510	0.000050613
120	510	0.000050638
120	510	0.000056701
120	510	0.000056710
120	510	0.000056680
120	510	0.000056695
120	510	0.000056707
120	510	0.000059053
120	510	0.000059038
120	510	0.000059036
120	510	0.000059038
120	510	0.000059015
120	510	0.000064403
120	510	0.000062346
120	510	0.000064390
120	510	0.000064403
120	510	0.000067473
120	510	0.000067485
120	510	0.000067463
120	510	0.000067455
120	510	0.000067465
120	510	0.000067463
120	510	0.000077603
120	510	0.000074572
120	510	0.000074546
120	510	0.000074581
120	510	0.000072147
120	510	0.000074576
120	510	0.000072180
120	510	0.000074599
120	510	0.000074561
120	510	0.000074587
120	510	0.000074523
120	510	0.000074584
120	510	0.000074551
120	510	0.000083332
120	510	0.000083325
120	510	0.000083356
120	510	0.000094460
120	510	0.000088560
120	510	0.000090891
120	510	0.000088560
120	510	0.000088520
120	510	0.000088539
120	510	0.000088539
120	510	0.000088590
120	600	0.000059556
120	600	0.000059570
120	600	0.000059547
120	600	0.000059590
120	600	0.000059552
120	600	0.000059573
120	600	0.000059572
120	600	0.000059556
120	600	0.000059577
120	600	0.000059541
120	600	0.000059543
120	600	0.000066398
120	600	0.000059573
120	600	0.000059524
120	600	0.000059564
120	600	0.000059575
120	600	0.000057623
120	600	0.000059578
120	600	0.000064273
120	600	0.000059574
120	600	0.000063617
120	600	0.000059542
120	600	0.000059572
120	600	0.000059557
120	600	0.000059562
120	600	0.000059533
120	600	0.000059565
120	600	0.000059577
120	600	0.000059577
120	600	0.000059573
120	600	0.000059544
120	600	0.000059552
120	600	0.000059558
120	600	0.000059571
120	600	0.000059587
120	600	0.000059555
120	600	0.000059577
120	600	0.000059589
120	600	0.000059547
120	600	0.000059574
120	600	0.000066999
120	600	0.000061784
120	600	0.000061789
120	600	0.000061771
120	600	0.000061774
120	600	0.000075606
120	600	0.000069469
120	600	0.000069498
120	600	0.000074658
120	600	0.000069490
120	600	0.000072511
120	600	0.000072513
120	600	0.000072487
120	600	0.000072486
120	600	0.000075784
120	600	0.000073382
120	600	0.000075762
120	600	0.000075813
120	600	0.000079413
120	600	0.000079396
120	600	0.000076845
120	600	0.000079400
120	600	0.000079417
120	600	0.000079396
120	600	0.000079425
120	600	0.000079422
120	600	0.000076821
120	600	0.000083409
120	600	0.000083351
120	600	0.000083372
120	600	0.000084966
120	600	0.000083365
120	600	0.000083377
120	600	0.000083405
120	600	0.000087781
120	600	0.000087804
120	600	0.000087766
120	600	0.000092652
120	600	0.000092643
120	600	0.000092681
120	600	0.000092645
120	600	0.000092662
120	600	0.000092651
120	600	0.000092623
120	600	0.000104227
120	600	0.000104175
120	600	0.000104233
120	600	0.000104207
120	600	0.000104242
120	600	0.000104199
120	600	0.000100850
120	600	0.000104228
120	600	0.000104242
120	600	0.000100812
120	600	0.000104239
120	600	0.000104235
120	600	0.000104231
120	600	0.000104204
120	600	0.000104224
120	600	0.000104152
250	128	0.000027000
250	128	0.000026967
250	128	0.000031876
250	128	0.000026981
250	128	0.000026968
250	128	0.000026568
250	128	0.000026985
250	128	0.000026990
250	128	0.000033486
250	128	0.000026996
250	128	0.000026980
250	128	0.000027002
250	128	0.000026591
250	128	0.000026986
250	128	0.000040574
250	128	0.000027007
250	128	0.000026981
250	128	0.000026981
250	128	0.000027021
250	128	0.000027010
250	128	0.000026986
250	128	0.000027003
250	128	0.000026986
250	128	0.000027021
250	128	0.000026999
250	128	0.000029730
250	128	0.000027002
250	128	0.000027012
250	128	0.000026993
250	128	0.000026973
250	128	0.000028012
250	128	0.000028006
250	128	0.000027990
250	128	0.000027992
250	128	0.000027997
250	128	0.000028004
250	128	0.000031500
250	128	0.000041891
250	128	0.000031494
